country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
in,"{'id': None, 'name': 'The Indian Express'}",Express Web Desk,"I-T raids on Dainik Bhaskar: Anurag Thakur denies govt interference, says ‘agencies are doing their job’ - The Indian Express","Responding to a query on the opposition Congress' charge that the raids were intended to throttle the voice of democracy, Thakur stated that ""one should take complete information and in its absence sometimes many issues come up that are far from the truth...""",https://indianexpress.com/article/india/dainik-bhaskar-income-tax-raids-anurag-thakur-7417088/,https://images.indianexpress.com/2021/03/mos-finance-anurag-thakur-pti-1200.jpg,2021-07-22T14:58:04Z,"Hours after the Income Tax department carried out multi-city raids against the media group Dainik Bhaskar over alleged tax evasion, Union minister Anurag Thakur on Thursday said the agencies are doin… [+2285 chars]",2021-07-22 14:58:52.519894,-0.4972946047782898,indianexpress.com,0
in,"{'id': None, 'name': 'The Quint'}",The Quint,Dalai Lama's Close Advisors Among Potential Pegasus Targets: Report - The Quint,"The closest circle of advisors around tthe Dalai Lama, and staff members of other Buddhist clerics were identified as potential targets of Israeli spyware Pegasus, reported The Wire, citing a leaked database of phone numbers reveal.",https://www.thequint.com/tech-and-auto/dalai-lamas-close-advisors-among-potential-pegasus-targets-report,https://images.thequint.com/thequint%2F2017-04%2F5e4a4eb8-aa33-4ff4-92c0-bb7bf00755e6%2F15404853-80dd-4890-8c59-6ac22a6ffac5.jpg?rect=0%2C0%2C1024%2C538&w=1200&auto=format%2Ccompress&ogImage=true,2021-07-22T14:50:11Z,"The closest circle of advisors around the Tibetan spiritual leader, the Dalai Lama, and staff members of other Buddhist clerics were identified as potential targets of Israeli spyware Pegasus, report… [+463 chars]",2021-07-22 14:58:52.519894,-0.02312722544670104,www.thequint.com,1
in,"{'id': None, 'name': 'Livemint'}",Livemint,"Zomato listing to make crores for co-founders, senior executives, and a badminton player - Mint","Zomato had issued shares at  ₹76 a piece; this could see co-founder Deepinder Goyal bag well over  ₹2,800 crore after the listing",https://www.livemint.com/market/ipo/zomato-ipo-listing-to-make-co-founders-senior-executives-a-shuttler-millionaires-11626960366720.html,https://images.livemint.com/img/2021/07/22/600x338/2021-07-20T105640Z_2_LYNXMPEH6J0L1_RTROPTP_3_ZOMATO-IPO_1626973390718_1626973408956.JPG,2021-07-22T14:35:55Z,Zomato will be listed on Indian stock market on July 23. The company completed allotment of shares of its public issue on Thursday. Investors can check their share allotment status at the website of … [+2948 chars],2021-07-22 14:58:52.519894,0.0,www.livemint.com,0
in,"{'id': None, 'name': 'NDTV News'}",Neelav Chakravarti,"England vs India: Rishabh Pant ""Thrilled"" To Be Back With India Squad, Thanks Ravi Shastri For ""Grand Welcome"" | Cricket News - NDTV Sports","England vs India: After joining the Indian squad in Durham, wicket-keeper batsman Rishabh Pant thanked coach Ravi Shastri for a ""grand welcome"".",https://sports.ndtv.com/england-vs-india-2021/england-vs-india-rishabh-pant-thrilled-to-be-back-with-india-squad-thanks-ravi-shastri-for-grand-welcome-2492566,https://c.ndtvimg.com/2021-07/862nlre8_pant-twitter_625x300_22_July_21.jpg,2021-07-22T14:31:09Z,"Having joined Team India in their bio-secure bubble, wicketkeeper-batsman Rishabh Pant took to social media to thank head coach Ravi Shastri for giving him a ""grand welcome"". India are set to face En… [+1703 chars]",2021-07-22 14:58:52.519894,0.9998,sports.ndtv.com,0
in,"{'id': None, 'name': 'BloombergQuint'}",BQ Desk,Central Bank Digital Currency: RBI Working Towards Phased Implementation Strategy - BloombergQuint,"RBI is moving towards conducting pilot projects for both a retail and a wholesale CBDC, said Deputy Governor T. Rabi Sankar.",https://www.bloombergquint.com/business/central-bank-digital-currency-rbi-working-towards-phased-implementation-strategy,https://gumlet.assettype.com/bloombergquint%2F2018-01%2Fb541d978-bbe4-45b4-8608-66c68da270e5%2F322382111_1-11.jpg?rect=0%2C441%2C4000%2C2100&w=1200&auto=format%2Ccompress&ogImage=true,2021-07-22T14:17:03Z,"Sankar, in his speech, said the use case for CBDCs in emerging markets is clear.
""CBDCs are desirable not just for the benefits they create in payments systems, but also might be necessary to protec… [+792 chars]",2021-07-22 14:58:52.519894,-0.4888291656970978,www.bloombergquint.com,1
in,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"Tokyo Olympics: 20 Indian athletes, 6 officials to take part in opening ceremony - Times of India",Tokyo Olympics News: A total of 20 Indian athletes from seven sports and six officials will participate in the Tokyo Olympics opening ceremony on Friday as COVID-19 concer,https://timesofindia.indiatimes.com/sports/tokyo-olympics/indiatokyo/tokyo-olympics-20-indian-athletes-6-officials-to-take-part-in-opening-ceremony/articleshow/84646706.cms,"https://static.toiimg.com/thumb/msid-84646851,width-1070,height-580,imgsize-374508,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2021-07-22T13:53:00Z,"Tokyo Olympics: Indian contingent ready to rumble in 'Games of Hope' amidst Covid-19 regulationsWhen the Tokyo Olympics were delayed last year due to the Covid-19 pandemic, fans still saw one shining… [+116 chars]",2021-07-22 14:58:52.519894,0.4985,timesofindia.indiatimes.com,0
in,"{'id': None, 'name': 'Hindustan Times'}",Rasesh Mandani,"India vs Sri Lanka, 3rd ODI: Dead rubber but Shikhar Dhawan and Co. seek fringe benefits - Hindustan Times","The ODI series is already in the bag, but Dravid may not want to ring in wholesale changes on Friday, as the home team has shown improvement with each passing fixture. | Cricket",https://www.hindustantimes.com/cricket/india-vs-sri-lanka-3rd-odi-dead-rubber-but-shikhar-dhawan-and-co-seek-fringe-benefits-101626959856293.html,https://images.hindustantimes.com/img/2021/07/22/1600x900/dhawan-sl-bcci_1626960199490_1626960204544.jpg,2021-07-22T13:26:04Z,"Ahead of his first assignment as India coach, Rahul Dravid had made it clear that he cannot make the same promise to the 20 players on tour in Sri Lanka that he usually does when he oversees the coun… [+3461 chars]",2021-07-22 14:58:52.519894,-0.3279728293418884,www.hindustantimes.com,0
in,"{'id': None, 'name': 'WION'}",WION Web Team,NASA rover Perseverance preparing to take first Mars rock samples - WION,"The Perseverance Mars rover is preparing to collect its first rock sample from the site of an ancient lake bed, as its mission to search for signs of past life begins in earnest, NASA said Wednesday.",https://www.wionews.com/science/nasa-rover-perseverance-preparing-to-take-first-mars-rock-samples-399659,https://cdn.wionews.com/sites/default/files/styles/story_page/public/2021/03/06/185835-6.jpg,2021-07-22T13:15:06Z,"The Perseverance Mars rover is preparing to collect its first rock sample from the site of an ancient lake bed, as its mission to search for signs of past life begins in earnest, NASA said Wednesday.… [+2600 chars]",2021-07-22 14:58:52.519894,-0.7663750648498535,www.wionews.com,0
in,"{'id': None, 'name': 'The News Minute'}",,Watch: First look of Suriya’s ‘Etharkkum Thunindhavan’ promises a gripping thriller - The News Minute,"Putting an end to the long wait, the makers of actor Suriya’s tentatively titled movie Suriya 40, unveiled the first-look and title of the movie on Thursday, July 22, ahead of Suriya’s birthday on July 23.The movie has been titled Etharkkum Thunindhavan. Hold…",https://www.thenewsminute.com/article/watch-first-look-suriya-s-etharkkum-thunindhavan-promises-gripping-thriller-152777,https://www.thenewsminute.com/sites/default/files/EtharkumThunidhavan_Suriya_Screengrab_22072021_1200.jpg,2021-07-22T13:09:13Z,"The first-look and title of the Pandiraj directorial were unveiled on July 22, ahead of actor Suriyas birthday on July 23.Putting an end to the long wait, the makers of actor Suriyas tentatively titl… [+2372 chars]",2021-07-22 14:58:52.519894,0.6392,www.thenewsminute.com,0
in,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Israel launches commission to probe Pegasus spyware: Legislator | Cybercrime News - Al Jazeera English,"The tech sold by Israeli firm appears to be behind possible mobile hacking of heads of state, activists and journalists.",https://www.aljazeera.com/news/2021/7/22/israel-launches-commission-to-probe-pegasus-spyware-legislator,https://www.aljazeera.com/wp-content/uploads/2021/07/000_9FK7Q7.jpg?resize=1200%2C630,2021-07-22T13:07:30Z,"Israel has established a commission to review allegations that NSO Groups controversial Pegasus phone surveillance software was misused amid a hacking scandal that has roiled governments globally.
T… [+2218 chars]",2021-07-22 14:58:52.519894,-0.4985811710357666,www.aljazeera.com,0
in,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,NASA to use a football stadium-sized balloon to lift the ‘successor’ to the Hubble telescope - Times of India,"It has been designed by the University of Toronto, Princeton University and Durham University in England together, in conjunction with NASA and the Ca",https://timesofindia.indiatimes.com/gadgets-news/nasa-to-use-a-football-stadium-sized-balloon-to-lift-the-successor-to-the-hubble-telescope/articleshow/84645891.cms,"https://static.toiimg.com/thumb/msid-84645881,width-1070,height-580,imgsize-548666,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2021-07-22T12:55:00Z,,2021-07-22 14:58:52.519894,0.0,timesofindia.indiatimes.com,0
in,"{'id': None, 'name': 'The New Indian Express'}",Sumi Sukanya Dutta,"No need to panic, say experts as India confirms the first bird flu death in humans - The New Indian Express","An 11-year-old boy from Gurugram, Haryana had died of the disease 10 days back, prompting the Centre to launch an epidemiological investigation in the case.",https://www.newindianexpress.com/nation/2021/jul/22/no-need-to-panic-say-experts-as-india-confirms-the-first-bird-flu-death-in-humans-2333847.html,https://images.newindianexpress.com/uploads/user/imagelibrary/2021/1/31/w600X390/crow-PTI8787.jpg,2021-07-22T12:26:00Z,NEW DELHI: The first confirmed case of bird flu death in a human has been recorded in India but top virologists said that there is no need to panic as the human-to-human transmission of this flu is e… [+2338 chars],2021-07-22 14:58:52.519894,0.30005,www.newindianexpress.com,0
in,"{'id': None, 'name': 'Hindustan Times'}",Hindustantimes,Centre to bring privilege motion against TMC MPs for ‘ruckus’ in RS: Report - Hindustan Times,"Trinamool Congress MP Santanu Sen snatched Union IT minister Ashwini Vaishnaw’s statement on the alleged targeting by Israeli spyware Pegasus of politicians, journalists, and constitutional authorities in the Rajya Sabha earlier today. | Latest News India",https://www.hindustantimes.com/india-news/centre-to-bring-privilege-motion-against-tmc-mps-for-ruckus-in-rs-report-101626955890012.html,https://images.hindustantimes.com/img/2021/07/22/1600x900/PTI07_22_2021_000167B_1626956350795_1626956358424.jpg,2021-07-22T12:19:50Z,The Centre is planning to bring a privilege motion against Trinamool Congress MPs who allegedly misbehaved with Union IT minister Ashwini Vaishnaw while he was reading out a statement on Pegasus spyw… [+2433 chars],2021-07-22 14:58:52.519894,0.008863524945576998,www.hindustantimes.com,0
in,"{'id': None, 'name': 'NDTV News'}",,"Mamata Banerjee Herself Uses Pegasus For Snooping, Claims Bengal BJP - NDTV",The BJP's West Bengal unit on Thursday countered the attack of the Trinamool Congress on the Pegasus snooping scandal alleging that Mamata Banerjee government has been using the same Israeli spyware.,https://www.ndtv.com/india-news/mamata-banerjee-herself-uses-pegasus-for-snooping-claims-bengal-bjp-2492413,https://c.ndtvimg.com/2020-11/d3l8rf4c_dilip-ghosh-pti_625x300_20_November_20.jpg,2021-07-22T11:58:55Z,"Trinamool said Dilip Ghosh is known to make wild claims.
Kolkata: The BJP's West Bengal unit on Thursday countered the attack of the Trinamool Congress on the Pegasus snooping scandal alleging that … [+2067 chars]",2021-07-22 14:58:52.519894,-0.4964941740036011,www.ndtv.com,0
in,"{'id': None, 'name': 'GamesRadar+'}",Rob Dwiar,PS5 restock - there could be multiple opportunities to grab the console today - Gamesradar,Things could be on the up on both sides of the Atlantic today - check these places for a PS5 restock,https://www.gamesradar.com/ps5-restock-july-22-2021/,https://cdn.mos.cms.futurecdn.net/yqJewG3srgxuTWanKFyVJk-1200-80.jpg,2021-07-22T11:46:29Z,"Another day, another PS5 restock merry-go-round. Or PS5 stock chase. Or whatever you want to call it. It's an important - and frustrating - one regardless, and we think there might well be a chance f… [+2898 chars]",2021-07-22 14:58:52.519894,0.0,www.gamesradar.com,1
in,"{'id': 'mashable', 'name': 'Mashable'}",Mashable News Staff,Giant Asteroid Named “2008 Go20” Will Soon Pass By Earth! - Mashable India,"The asteroid named “2008 Go20” will pass by Earth on July 24 at a speed of 18,000 miles per hour and is estimated to be thrice the size of the Taj Mahal!",https://in.mashable.com/science/23698/giant-asteroid-named-2008-go20-will-soon-pass-by-earth,https://sm.mashable.com/mashable_in/seo/2/28225/28225_b54f.jpg,2021-07-22T11:45:56Z,"It has recently come to light that a giant asteroid is making its way towards our planet at a very high speed. The asteroid named 2008 Go20 will pass by Earth on July 24 at a speed of 18,000 miles pe… [+1546 chars]",2021-07-22 14:58:52.519894,0.33226666666666665,in.mashable.com,0
in,"{'id': None, 'name': 'Mysmartprice.com'}",https://www.facebook.com/chinnu.1125,"Samsung Galaxy Z Flip3, Z Fold3 Could be First Foldables to Carry IPX8 Water Resistance Rating - MySmartPrice","Samsung is gearing up for the Galaxy Z Flip3, Z Fold3 launch. The two foldable smartphones from Samsung will launch on August 11.",https://www.mysmartprice.com/gear/samsung-galaxy-z-flip3-z-fold3-first-foldables-ipx8-water-resistance-rating/,https://assets.mspimages.in/wp-content/uploads/2021/07/Samsung-Galaxy-Z-Flip-3-MySmartPrice.jpg,2021-07-22T09:55:04Z,,2021-07-22 14:58:52.519894,-0.3285091519355774,www.mysmartprice.com,1
in,"{'id': None, 'name': 'Bollywood Hungama'}",Bollywood Hungama,Jennifer Winget tests positive for Covid-19 - Bollywood Hungama,"Jennifer Winget tests positive for Covid-19. Bollywood News: Latest Bollywood News, Bollywood News Today, Bollywood Celebrity News, Breaking News, Celeb News, Celebrities News, Bollywood News Hindi, Hindi Bollywood News at Bollywood Hungama.com.",https://www.bollywoodhungama.com/news/bollywood/jennifer-winget-tests-positive-covid-19/,https://stat2.bollywoodhungama.in/wp-content/uploads/2021/07/Jennifer-Winget-tests-positive-for-Covid-19.jpeg,2021-07-22T09:54:22Z,"Actress Jennifer Winget has reportedly tested positive for novel coronavirus. The actress was all set to start shooting for her upcoming web show CODE M season 2 from July 20, 2021. Before she was he… [+1033 chars]",2021-07-22 14:58:52.519894,-0.32942148650487263,www.bollywoodhungama.com,0
